participant_id	session_id	lh_caudalanteriorcingulate_meancurv	lh_caudalmiddlefrontal_meancurv	lh_cuneus_meancurv	lh_entorhinal_meancurv	lh_fusiform_meancurv	lh_inferiorparietal_meancurv	lh_inferiortemporal_meancurv	lh_isthmuscingulate_meancurv	lh_lateraloccipital_meancurv	lh_lateralorbitofrontal_meancurv	lh_lingual_meancurv	lh_medialorbitofrontal_meancurv	lh_middletemporal_meancurv	lh_parahippocampal_meancurv	lh_paracentral_meancurv	lh_parsopercularis_meancurv	lh_parsorbitalis_meancurv	lh_parstriangularis_meancurv	lh_pericalcarine_meancurv	lh_postcentral_meancurv	lh_posteriorcingulate_meancurv	lh_precentral_meancurv	lh_precuneus_meancurv	lh_rostralanteriorcingulate_meancurv	lh_rostralmiddlefrontal_meancurv	lh_superiorfrontal_meancurv	lh_superiorparietal_meancurv	lh_superiortemporal_meancurv	lh_supramarginal_meancurv	lh_transversetemporal_meancurv	lh_insula_meancurv	rh_caudalanteriorcingulate_meancurv	rh_caudalmiddlefrontal_meancurv	rh_cuneus_meancurv	rh_entorhinal_meancurv	rh_fusiform_meancurv	rh_inferiorparietal_meancurv	rh_inferiortemporal_meancurv	rh_isthmuscingulate_meancurv	rh_lateraloccipital_meancurv	rh_lateralorbitofrontal_meancurv	rh_lingual_meancurv	rh_medialorbitofrontal_meancurv	rh_middletemporal_meancurv	rh_parahippocampal_meancurv	rh_paracentral_meancurv	rh_parsopercularis_meancurv	rh_parsorbitalis_meancurv	rh_parstriangularis_meancurv	rh_pericalcarine_meancurv	rh_postcentral_meancurv	rh_posteriorcingulate_meancurv	rh_precentral_meancurv	rh_precuneus_meancurv	rh_rostralanteriorcingulate_meancurv	rh_rostralmiddlefrontal_meancurv	rh_superiorfrontal_meancurv	rh_superiorparietal_meancurv	rh_superiortemporal_meancurv	rh_supramarginal_meancurv	rh_transversetemporal_meancurv	rh_insula_meancurv	rh_temporalpole_meancurv
A0001	1	-0.749328648615561	-0.41756649716521577	0.12380894423784623	-0.7382808816499719	0.25693248243566036	1.759300695764005	1.807016125368746	0.07593117381550242	-0.8210797286476782	1.5210293038926164	-0.10697566541229594	-0.013378712781587816	0.39872116526401885	-0.5392169632871492	0.19378102136848357	-1.109652938456317	0.7769356173427703	-0.3660466418088311	-0.5747697898144636	1.7673719966733876	0.2855795819452287	-0.14646983094954524	-1.0257941339426468	1.2420228793402954	-0.5721236065896841	-1.6475948052734737	-1.7895391207316427	-0.4448454980137015	-0.2563272589766336	-0.24321314147808282	-1.405954076607476	0.9470513279852473	-0.5068067279450013	1.635707658173174	-0.043708920783222596	-1.7356025322266402	0.13347111444971962	2.276918011316095	-0.8860548153419957	1.5417821613002647	-1.464850429522938	1.614599408172242	-0.019865976319106967	-0.9508628756296704	-1.298939674086995	0.18160406799950843	-0.5433668797614091	0.7468180475304059	-1.7352946173350867	-0.6778595234237312	0.007195779859821556	0.14521218629674368	-0.9784083965089735	-0.15923700627254608	-0.3493546762513439	1.7504407920650464	1.3550783162034201	0.4016397790399965	-0.18770274593793085	-0.2976741947476951	1.4144300663830294	0.5111839979645704	-0.9505939482545576
A0002	1	-0.15212731542492314	0.9010429609278433	0.714924439553479	0.3844217044488853	0.6569193420799843	-0.6968288810362514	-0.14678410544377335	1.755109337223588	-0.4595880177429897	0.9062089447427514	-0.8039698798820533	0.394696991129655	-0.0810088042457095	-2.7238095277614476	0.9027722930892857	0.006786931487572213	-0.5688890882083318	-1.5393480310184517	1.3436028576530248	1.5363126379630243	-2.2296574673770144	1.052860341850843	-1.7551924325942818	-0.2821342654792357	1.6198657533160796	-0.18275311876113656	-0.9621516294619611	-0.6443583908033171	-0.7146610501510197	-2.121475445745628	0.5260313244928875	-1.2836083328028605	0.6537579787527302	-0.34888420025051237	0.9265481244734616	-1.0397936104368481	-1.1020483211937946	1.725600248841102	-0.8245093590868854	-0.9338139127447378	-0.15704634052600153	-1.231888494372678	0.7422216566174358	0.009633970892046583	1.214966267598797	-0.7019997029909547	0.611211683578993	0.8327762506986534	1.2668484796141608	0.9831977789145339	-0.363174839638357	0.674873972144443	-1.2478916215792146	-0.7185447425717361	-0.6192858783634364	1.5488822861619718	0.17145353498907334	2.0724127680337165	-0.25636716633636497	-0.2426027780645553	0.9348952366233342	-0.9340658109009173	-1.1785723739345189
A0003	1	0.5735499869777596	-0.41745297345880505	0.23948769260898753	0.8995135215598629	-1.926526152080381	1.3988388445777746	-1.6062634349849	1.1612810307515238	0.22622630617321154	3.298038148857479	2.2887988428329757	-1.3642770145699963	0.8888885340473753	-0.0979417531024769	-0.4972224792316577	1.765871284572064	-0.43252736361977834	-2.331403325078359	-1.2765507526917548	-0.19600816594478246	0.1622676609384368	-0.9368423248116994	-2.1275842468543518	1.6180681789441926	-2.744809140590685	0.5865019506538653	-1.1793242892114126	-2.5269896392840137	-0.025936841707152915	0.4110346915660927	0.3352302963301592	-0.3918409718973362	-0.5422782211756638	0.3325998834056062	-1.9381094563277776	0.41863396037699935	-0.46939520762164205	0.07056029638384996	1.0222271076978495	1.4823202624736722	0.6862254370120275	-0.545474438934714	-0.9684567425037834	0.8794217011282058	-0.1881198306943635	-0.7604258221323141	0.7257134788025459	0.7932413005663993	-0.1386782822149655	2.2251192438715672	-0.6077678811817392	0.5519674304188461	-2.647535792833357	-0.257914038268053	-0.5400059022528311	-0.030237396685892384	0.36968485449267635	-0.19615885190600654	0.2936957725820987	1.1092057197516747	-1.9905709824351328	1.5899355101433128	0.9532131778842962
A0004	1	0.5854093995071863	-0.7792853544087381	0.3602941662909922	1.6041023721945906	-0.7181924082571234	0.4296650416254433	-1.1591460901783721	0.9651918887428788	-0.7853313200006057	0.7027362574071941	-0.21180450035012524	0.7300456618618084	0.6803971736153169	-0.14444950128896603	0.901432231800262	-1.708037166183534	0.5721594533956343	0.236775511908022	1.3133635449937784	-0.3494426388855324	0.2826852382734504	-1.2284390370927096	0.9598580433966717	2.6180025239481597	-0.6692236289746573	-0.48440195446783546	0.9246982325730115	0.42721456640203875	-0.9122984107230337	-0.07600927185743521	-1.0909063116827047	0.16542013766983296	0.6475846220710467	0.1580118908980314	-1.687147040617235	-1.2095992611487107	-1.6912839504523514	0.9792663369736311	0.18833452711642704	0.8011993461075445	-0.08541243080161692	0.9052183208536577	-1.877301134622184	2.374485874507359	1.537100462045581	0.05721990635026681	0.6443514938707273	0.9649504273353282	0.4120219511579691	-0.5310272216956411	1.3940301149011738	0.3577339176658827	-0.998681570296841	1.3457137335456453	0.9326490888643482	0.22026828735698759	0.08156090592227677	0.3418599636331516	-1.480841079584827	1.8779830117755376	-0.47003662107538186	0.5396209452481013	0.19206704223984725
A0005	1	-0.321189747179476	0.5010372995979047	0.47652082200240187	-0.1592441542859548	-0.5303233340717503	1.4511812469107033	-0.2987051621979866	-0.7699232873414046	-1.0250432014800015	-1.44892704043179	1.2246967778327036	-1.6745211555070985	0.6070004766598281	0.050476925867741926	1.11643375353234	-0.7962151635697949	-0.8039352645342563	-0.05016951801433123	0.326169880463578	0.27803814340529875	-0.29290976261872287	-0.9268628764685171	-0.3329632137231907	0.047268354756893866	0.02562440523495818	-0.6701317574095754	2.335275849753213	-0.7362307076335806	-1.3672865309629616	-0.7297656279589592	-0.18708734748466735	-0.7163581610224177	-2.4030742724651812	0.2975709268768284	0.49432957061180244	0.5074985671262354	1.148857821234094	-0.8397556095548532	0.4207430813485731	0.06961408287800105	1.5116042853933116	0.7722652155175942	1.0401057849249267	-1.2005760452944712	0.09531057453685451	-0.6546812117929685	-0.8251833816810803	1.6784027801067358	0.30795462124933565	0.47782564498852037	-1.5798622519228127	1.115084653347552	-2.031223076760066	-0.3064486359295352	-1.4003855752915588	0.5517335103317874	-2.4641446256456425	0.11272001451281514	-1.2884057372452893	-0.20123832444794096	0.8870393523181049	-0.6204353809906087	1.5577274768606384
A0006	1	2.1286198522779984	-2.2091802057933343	0.29925681169373425	0.331562886741087	1.5791682860070546	-0.4327831126776355	1.0856663237560176	-2.210417827062374	-0.7588197902811749	-0.1066304872315027	-0.7683843679820951	1.4447750763935585	0.7946778925247333	-1.0647892965740282	1.1180815183738848	0.5835322229412325	-0.885547994623394	-1.2444964228798692	-0.6768979129880824	0.5331005261155717	0.2118397441787698	-1.0309537893849134	-2.356516220686452	0.11539081247167139	1.1982113972143604	-0.916330814771634	0.30759646899850396	-0.4826692452433413	0.5557204081460282	0.5977326551350336	0.8015811087269238	-1.6020398151123625	-0.48453034028744024	-1.9387052426612392	-1.2842760906324702	0.7737032463017605	-0.5627316026837184	0.21566269210844144	-1.6053822423367343	0.387075709440189	-0.5531166723436459	0.772485349710652	-0.5062422944422409	-2.1534928039170174	0.421418262467674	-0.6555857012487176	-0.6523348364246816	-0.7183674252960462	-0.9556948115232163	-1.0914168388372993	-0.07168929336020394	-0.5236862098821019	-1.1598804847860626	1.1008297112760244	-0.3232106238833499	0.22171134209511875	-0.5394793006171557	0.800716113052247	0.9366503514400928	-0.166127583468777	-1.8731192524852094	-0.04211376213821688	-1.411115074811935
A0007	1	-0.9327436909113871	-2.4137559591124735	0.10137761005122083	-2.009587513703014	-1.1667412883356592	0.7171959644925414	1.41712036073166	-0.6258257373123474	-0.7112054110124533	0.07932434273288617	0.24574265035190937	0.2417821174316119	0.5672096221349795	-0.8497096360750624	-1.880027394684149	0.2073371580810205	-0.21354234303730346	-0.9796829914112488	1.3726504016734915	0.07945440484527838	-0.0055804665337811695	-1.9597047201840931	-1.4446059232873132	-1.2746474609533964	-1.3584468327154622	0.39146344417559137	-0.31809450407566825	0.6267508112043569	-0.8572841261710299	-0.43619899074734403	-0.26883558947772185	0.2724082681065153	-1.743301229380466	1.0601249873353327	1.102688922450339	1.528784204952822	0.9391259770043439	-0.27902315190194066	-1.3124120210562642	1.1653908700936129	-0.7628583865281365	0.6981931545522365	0.7860563084594734	0.46155487563349507	-1.274962008182476	-0.5477248832315647	1.1023047287682821	1.2410901662378055	-0.6762673496951451	1.2587036832684828	0.8458427178773072	-0.3676708862075622	-0.3319822597282143	-0.8163513308948058	-0.8915720056059804	0.6010422466325613	0.9133706049833977	0.16435932219794874	-0.6041623861706803	0.5630367930667528	1.0118303379451021	-0.07554448269494403	-2.123058098336019
A0008	1	-0.35113799935801404	0.8123678893226259	0.3798463371868327	2.3261820171912735	-0.6482533353852283	0.27511469021434726	-0.19682869201585965	-0.2918482748564569	-0.7234483848388946	0.44807030977202306	-0.5667323880809401	-0.6154878404649557	1.7805431570981654	-1.0060423384145813	-1.0321163650900547	0.28270605899387696	0.428646197300355	-1.5493994045859898	-0.26871024703554686	-0.4755709920701954	1.9701193300751862	-0.9801087859096544	0.027711756579143175	-0.4236918608524441	-1.3124556596917845	-1.5654781018222308	-0.6810144000216763	0.7153583938814262	0.5768985725506304	0.04357468395125457	-1.4151600330663978	0.5623227343959996	1.1772840255738286	0.022033534430554783	0.3531842426190536	-0.6714825965408763	-0.011584950006111525	-0.6659391146545282	-0.5391262636609689	0.5582761551418312	-1.4845667185746736	-0.10851550765820288	0.5228071034155186	0.7586629797023221	1.5164096458042275	-0.8008499820203305	-0.6918168067732564	-0.3697278299234207	1.638517970577879	-0.23606662007650805	0.16147716491599923	0.43104698140925274	0.24487247352679384	-1.4148559892541772	-1.0267614982251945	-0.46319847514995777	-1.7598486766981187	0.24651754028446135	-0.3111861849267912	0.08871768209224444	-0.666313969599414	0.7260989811340889	0.40021374211812416
A0009	1	0.4816724050379865	1.0176308231305082	1.8254001832399689	-0.43178784660726516	0.10473244071049947	-0.08768654682403161	-1.2495194081751702	-1.5176953443773504	2.0143430686890427	0.6824174490751171	1.6001107384351054	-0.47242315116154515	2.432429191498505	-0.7893852097819951	0.2537320862260062	0.2968164146420033	0.4160794229405966	-1.6525058538882815	-0.22641012355603227	0.8014594742037799	0.9980029738697183	-1.0376476446351652	0.7998615855011436	0.6054893240095356	1.2598569336194134	-0.574455812162865	-0.24837997950418467	0.05489509977698767	-0.277932980535346	-0.030876422184275467	-2.2032994453102157	2.0804928415070045	-0.937928801668746	1.7773252928833034	0.6342330318240286	0.03719058790910623	-0.5104008544201735	1.4835240163868535	-0.08146377129650048	0.6542716124645609	0.9279750330344494	0.33562607326749677	-0.43166029169461606	0.5419211026670753	-0.3485357647211404	0.16266698256868678	-0.7439798360821458	-1.3396353939462102	-0.2723915609064077	2.8191407692733077	0.3229566854751745	-0.12806250761144541	0.5227778839410665	0.3597793977794523	-1.1161405053412603	0.13048809398275268	-0.8612639144889029	0.24977115047384962	0.9578673780372925	1.0159429445418435	0.3756886622137429	1.1338005257987274	-1.4088222152766865
A0010	1	-0.6337814180649105	0.6818228039019685	-0.37089115761706215	-0.12884942478784847	0.12854893465812672	-0.07743516899063806	1.196872883650294	-1.6800660721038518	1.1228954750053532	-1.7015782522610277	0.5937180898577337	0.00028635481529686084	-0.6019287659890422	-0.05551923004558096	0.5277742983152336	-0.5447785796867738	-0.7048758823635041	2.0097551021243274	0.22237667816617995	-0.41941192465903543	-0.04535603383702373	-0.6111751986840274	0.4936027684475335	1.0659420132329145	-0.43897687084393117	-0.8852211854596247	0.7947804573269283	0.29618223754970824	-0.13505768356665282	-1.2261926777226815	-1.9219619467068398	1.9376203459335917	1.3301814862622772	-1.0480892419542756	0.5365937209616667	0.5059808195458589	0.2607414165127081	-0.126819921943232	2.041175723653403	-1.1192561772884377	-0.6259155345873434	0.8972665258072747	0.33662465905187905	1.0758348521617387	1.5041692324153462	0.8063136518382146	-0.3826547179860904	-0.06958513741166128	0.4823434516833666	0.9725446608527797	0.5631316413412482	-1.5145458905729499	-0.9787624787722138	-0.18753079347659682	0.5660777616759642	-1.472605899316199	-1.2797164145348114	-0.3736057773642153	-1.7873637599437577	0.21285813550900284	-0.546983491087175	0.41853603477147655	-2.321278851624095
